Date,Withdrawal_Amount
10/13/2023,2475.114907
10/14/2023,7503.558735
10/15/2023,17593.08487
10/16/2023,8949.610043
10/17/2023,2694.48395
10/18/2023,3354.544165
10/19/2023,9373.412426
10/20/2023,3967.961973
10/21/2023,7139.673515
10/22/2023,6995.937728
10/23/2023,6630.566598
10/24/2023,8532.967245
10/25/2023,7236.36317
10/26/2023,3385.524102
10/27/2023,2723.773116
10/28/2023,11756.99946
10/29/2023,8422.976691
10/30/2023,5920.63774
10/31/2023,7752.235568
11/1/2023,3563.320242
11/2/2023,3462.443475
11/3/2023,10175.02356
11/4/2023,8863.417664
11/5/2023,6377.653167
11/6/2023,8127.19594
11/7/2023,2193.279422
11/8/2023,2033.112612
11/9/2023,9361.84144
11/10/2023,9294.301684
11/11/2023,8799.72194
11/12/2023,12209.8485
11/13/2023,8060.24184
11/14/2023,1877.360985
11/15/2023,9319.157877
11/16/2023,4955.523874
11/17/2023,7368.901213
11/18/2023,12308.22595
11/19/2023,2883.68691
11/20/2023,3801.866499
11/21/2023,6467.326941
11/22/2023,9159.084865
11/23/2023,2551.317387
11/24/2023,6277.929658
11/25/2023,4576.442056
11/26/2023,3311.716602
11/27/2023,6460.679559
11/28/2023,8619.00065
11/29/2023,5379.237042
11/30/2023,6878.292676
12/1/2023,6346.931571
12/2/2023,10312.31688
12/3/2023,7295.010316
12/4/2023,8976.983819
12/5/2023,8530.565066
12/6/2023,8706.050698
12/7/2023,6905.033661
12/8/2023,7521.652192
12/9/2023,6278.022188
12/10/2023,3414.967167
12/11/2023,3035.862248
12/12/2023,3794.554957
12/13/2023,5762.429867
12/14/2023,9760.206341
12/15/2023,3442.519688
12/16/2023,9430.454521
12/17/2023,6891.78855
12/18/2023,9148.763963
12/19/2023,2835.654234
12/20/2023,2469.733711
12/21/2023,4007.654964
12/22/2023,3627.936652
12/23/2023,10258.39155
12/24/2023,11320.73768
12/25/2023,3822.547391
12/26/2023,9463.125726
12/27/2023,8352.787811
12/28/2023,5831.413197
12/29/2023,4284.253427
12/30/2023,13175.30522
12/31/2023,5156.362169
1/1/2022,14127.13448
1/2/2022,3492.969803
1/3/2022,7265.148443
1/4/2022,3204.977209
1/5/2022,2787.874502
1/6/2022,6100.699226
1/7/2022,7381.855094
1/8/2022,9031.601531
1/9/2022,8398.406303
1/10/2022,5167.770514
1/11/2022,7497.364856
1/12/2022,5535.915468
1/13/2022,8491.82111
1/14/2022,9886.402779
1/15/2022,11620.9202
1/16/2022,10433.88225
1/17/2022,7054.95401
1/18/2022,8093.535024
1/19/2022,2626.156222
1/20/2022,6814.39093
1/21/2022,5022.163902
1/22/2022,5224.24931
1/23/2022,10806.91726
1/24/2022,2520.345833
1/25/2022,3222.502902
1/26/2022,5080.935889
1/27/2022,8618.432455
1/28/2022,2882.601984
1/29/2022,7526.300421
1/30/2022,14756.7532
1/31/2022,4943.734272
2/1/2022,10045.78667
2/2/2022,7047.111498
2/3/2022,5022.653226
2/4/2022,5955.442415
2/5/2022,6191.239687
2/6/2022,8034.740749
2/7/2022,2995.490643
2/8/2022,8511.236032
2/9/2022,3460.105923
2/10/2022,5081.947461
2/11/2022,6046.744847
2/12/2022,7132.840032
2/13/2022,8952.236536
2/14/2022,3700.667613
2/15/2022,9608.059581
2/16/2022,5881.970102
2/17/2022,5772.355519
2/18/2022,9732.544692
2/19/2022,5000.606539
2/20/2022,3839.513937
2/21/2022,4801.537954
2/22/2022,6212.731807
2/23/2022,6204.728274
2/24/2022,3043.302013
2/25/2022,5812.632171
2/26/2022,6489.019405
2/27/2022,7128.055254
2/28/2022,6968.824758
3/1/2022,7121.360204
3/2/2022,2937.646773
3/3/2022,1746.935491
3/4/2022,7381.878944
3/5/2022,9810.208135
3/6/2022,5808.058716
3/7/2022,5785.755347
3/8/2022,4251.946356
3/9/2022,7885.998149
3/10/2022,7439.947906
3/11/2022,8382.07439
3/12/2022,12320.91193
3/13/2022,10049.19173
3/14/2022,3094.220529
3/15/2022,10181.31767
3/16/2022,7122.330659
3/17/2022,5894.915219
3/18/2022,4851.67826
3/19/2022,4243.000972
3/20/2022,7114.60623
3/21/2022,9274.717094
3/22/2022,8197.88744
3/23/2022,5789.799982
3/24/2022,9134.921892
3/25/2022,5145.662292
3/26/2022,12058.29335
3/27/2022,6586.640735
3/28/2022,2342.08949
3/29/2022,1803.802083
3/30/2022,12541.88525
3/31/2022,9638.221103
4/1/2022,3037.72948
4/2/2022,8420.75419
4/3/2022,4711.788474
4/4/2022,7486.189358
4/5/2022,6102.914453
4/6/2022,4734.721146
4/7/2022,3186.989088
4/8/2022,1794.45882
4/9/2022,10922.82224
4/10/2022,9251.265949
4/11/2022,5944.489199
4/12/2022,8992.516278
4/13/2022,3688.33842
4/14/2022,6993.450763
4/15/2022,7364.42218
4/16/2022,2079.463522
4/17/2022,10944.69281
4/18/2022,5753.616261
4/19/2022,8116.661267
4/20/2022,8042.304525
4/21/2022,3919.017215
4/22/2022,5260.100961
4/23/2022,8433.814185
4/24/2022,11771.86792
4/25/2022,9057.634196
4/26/2022,4113.290329
4/27/2022,5846.019659
4/28/2022,6536.85015
4/29/2022,2287.848871
4/30/2022,13075.13746
5/1/2022,10195.54074
5/2/2022,7539.964476
5/3/2022,4788.325393
5/4/2022,5093.806925
5/5/2022,4585.209135
5/6/2022,5687.84739
5/7/2022,4688.835945
5/8/2022,8585.870154
5/9/2022,5199.735597
5/10/2022,9333.467135
5/11/2022,7349.467281
5/12/2022,9027.394042
5/13/2022,7717.371233
5/14/2022,6829.880746
5/15/2022,13677.70019
5/16/2022,5246.972664
5/17/2022,9021.941639
5/18/2022,3448.842378
5/19/2022,4503.697549
5/20/2022,2873.056452
5/21/2022,3341.691104
5/22/2022,4041.749007
5/23/2022,3119.482456
5/24/2022,10218.76724
5/25/2022,4221.718905
5/26/2022,6108.049336
5/27/2022,2006.786753
5/28/2022,4820.243875
5/29/2022,3633.514795
5/30/2022,13954.45747
5/31/2022,2567.815543
6/1/2022,7079.620463
6/2/2022,6785.690256
6/3/2022,6327.095639
6/4/2022,5428.062822
6/5/2022,9970.040977
6/6/2022,2652.094893
6/7/2022,6330.491236
6/8/2022,3591.408148
6/9/2022,9172.387443
6/10/2022,7088.142023
6/11/2022,3322.232098
6/12/2022,7002.186885
6/13/2022,10227.59697
6/14/2022,3382.659757
6/15/2022,12715.07254
6/16/2022,8765.38741
6/17/2022,3157.610228
6/18/2022,2818.905727
6/19/2022,4171.526116
6/20/2022,8839.386228
6/21/2022,4619.032547
6/22/2022,4601.163362
6/23/2022,8247.896617
6/24/2022,8371.492712
6/25/2022,4062.692971
6/26/2022,6008.360783
6/27/2022,3355.595092
6/28/2022,6066.636667
6/29/2022,8570.033164
6/30/2022,6348.31337
7/1/2022,8661.32007
7/2/2022,7035.661796
7/3/2022,4887.236357
7/4/2022,8098.008607
7/5/2022,7320.995255
7/6/2022,3494.206259
7/7/2022,6259.722209
7/8/2022,3506.994333
7/9/2022,6527.809419
7/10/2022,6821.665258
7/11/2022,10149.39048
7/12/2022,8691.198639
7/13/2022,9260.762927
7/14/2022,3462.151861
7/15/2022,12123.24687
7/16/2022,11245.58119
7/17/2022,5540.004572
7/18/2022,7991.324682
7/19/2022,2396.266266
7/20/2022,2463.176172
7/21/2022,6904.9521
7/22/2022,6263.80983
7/23/2022,9088.847075
7/24/2022,10414.36163
7/25/2022,6730.661147
7/26/2022,5336.002818
7/27/2022,7777.790394
7/28/2022,8960.323023
7/29/2022,7897.695236
7/30/2022,8182.102234
7/31/2022,5549.408522
8/1/2022,10920.45059
8/2/2022,7639.938073
8/3/2022,6979.133571
8/4/2022,6583.359681
8/5/2022,7216.037087
8/6/2022,9100.850613
8/7/2022,10661.56309
8/8/2022,5588.400335
8/9/2022,9017.531412
8/10/2022,2339.433493
8/11/2022,5419.098682
8/12/2022,8441.875616
8/13/2022,8007.52397
8/14/2022,4903.734516
8/15/2022,9338.285851
8/16/2022,6110.70888
8/17/2022,6867.02734
8/18/2022,2618.319338
8/19/2022,6515.503602
8/20/2022,5104.628987
8/21/2022,5613.309246
8/22/2022,5749.441906
8/23/2022,2832.583441
8/24/2022,4253.989532
8/25/2022,4526.813019
8/26/2022,8347.962419
8/27/2022,3573.936886
8/28/2022,8263.658696
8/29/2022,5550.980295
8/30/2022,6206.387562
8/31/2022,6829.597227
9/1/2022,14426.53943
9/2/2022,7484.288657
9/3/2022,7987.437898
9/4/2022,5125.735495
9/5/2022,8743.079232
9/6/2022,6864.433802
9/7/2022,7728.665725
9/8/2022,7788.633331
9/9/2022,4701.451825
9/10/2022,4615.242723
9/11/2022,5905.109591
9/12/2022,3411.640421
9/13/2022,8698.052952
9/14/2022,2317.193673
9/15/2022,13547.06332
9/16/2022,3705.164087
9/17/2022,6206.822443
9/18/2022,6447.039458
9/19/2022,6529.82472
9/20/2022,8906.69371
9/21/2022,6222.461149
9/22/2022,5794.017862
9/23/2022,9753.541067
9/24/2022,11884.52235
9/25/2022,3645.146181
9/26/2022,3025.764402
9/27/2022,5378.385188
9/28/2022,7784.185485
9/29/2022,5952.058158
9/30/2022,5566.932374
10/1/2022,4327.096306
10/2/2022,11738.62669
10/3/2022,10001.82175
10/4/2022,7280.317798
10/5/2022,2523.866428
10/6/2022,6472.590575
10/7/2022,5935.304511
10/8/2022,5856.524592
10/9/2022,5883.660083
10/10/2022,5507.977785
10/11/2022,2812.139806
10/12/2022,6751.756968
10/13/2022,10068.25293
10/14/2022,9066.4823
10/15/2022,6617.325069
10/16/2022,6706.885754
10/17/2022,6333.648944
10/18/2022,8674.682476
10/19/2022,6014.059092
10/20/2022,6586.374428
10/21/2022,5048.349349
10/22/2022,7406.059988
10/23/2022,10700.50971
10/24/2022,7879.522286
10/25/2022,7173.936165
10/26/2022,5852.220745
10/27/2022,3586.345553
10/28/2022,4253.314981
10/29/2022,8706.102312
10/30/2022,9526.235122
10/31/2022,9269.397129
11/1/2022,9192.319714
11/2/2022,7882.043165
11/3/2022,7805.375099
11/4/2022,3090.953573
11/5/2022,8876.40409
11/6/2022,8889.358781
11/7/2022,7603.84808
11/8/2022,6908.781611
11/9/2022,6167.152031
11/10/2022,9942.704055
11/11/2022,6982.615164
11/12/2022,11880.64438
11/13/2022,4511.758574
11/14/2022,6513.86428
11/15/2022,4635.754414
11/16/2022,6035.743401
11/17/2022,1929.962528
11/18/2022,3430.286694
11/19/2022,9674.917441
11/20/2022,8040.629469
11/21/2022,8643.543867
11/22/2022,4525.797865
11/23/2022,2359.47304
11/24/2022,9173.263248
11/25/2022,5260.508006
11/26/2022,2996.04841
11/27/2022,5400.810983
11/28/2022,2359.644624
11/29/2022,2854.779274
11/30/2022,6149.534253
12/1/2022,6407.804691
12/2/2022,3069.794218
12/3/2022,6581.808568
12/4/2022,3092.875429
12/5/2022,4345.45784
12/6/2022,7401.501782
12/7/2022,4792.744216
12/8/2022,3079.822812
12/9/2022,4412.93429
12/10/2022,11983.3414
12/11/2022,3139.878119
12/12/2022,4214.133739
12/13/2022,6536.491118
12/14/2022,6418.389979
12/15/2022,8180.357056
12/16/2022,3766.631978
12/17/2022,7021.521086
12/18/2022,3027.37151
12/19/2022,5471.541295
12/20/2022,9871.155896
12/21/2022,4258.075263
12/22/2022,6976.097429
12/23/2022,4279.978297
12/24/2022,9089.614187
12/25/2022,5462.245637
12/26/2022,5236.908356
12/27/2022,7208.432374
12/28/2022,8880.911513
12/29/2022,5098.439755
12/30/2022,5347.523663
12/31/2022,8136.212627
1/1/2023,18186.49273
1/2/2023,5241.79208
1/3/2023,8621.652054
1/4/2023,8914.729918
1/5/2023,7821.081804
1/6/2023,1564.175031
1/7/2023,11443.38626
1/8/2023,8027.288957
1/9/2023,7450.153514
1/10/2023,5220.438673
1/11/2023,3827.159166
1/12/2023,5961.311289
1/13/2023,3561.182946
1/14/2023,7504.33522
1/15/2023,4816.504901
1/16/2023,3337.498108
1/17/2023,7995.479082
1/18/2023,4667.279294
1/19/2023,3837.445309
1/20/2023,10145.05655
1/21/2023,11271.301
1/22/2023,5902.369881
1/23/2023,8373.754094
1/24/2023,3981.928285
1/25/2023,4475.629805
1/26/2023,6224.992679
1/27/2023,4205.874616
1/28/2023,8834.125745
1/29/2023,10968.04751
1/30/2023,8358.779248
1/31/2023,2250.706404
2/1/2023,8131.790655
2/2/2023,7908.299675
2/3/2023,8138.791082
2/4/2023,3484.105235
2/5/2023,8931.666471
2/6/2023,5942.947521
2/7/2023,9132.056599
2/8/2023,5818.245913
2/9/2023,5363.039028
2/10/2023,5410.466835
2/11/2023,5805.151035
2/12/2023,10916.76584
2/13/2023,8193.795501
2/14/2023,2984.692532
2/15/2023,14196.49086
2/16/2023,1797.520765
2/17/2023,2420.420998
2/18/2023,9511.39869
2/19/2023,5608.711676
2/20/2023,8799.442709
2/21/2023,4791.414494
2/22/2023,3545.257944
2/23/2023,6512.296506
2/24/2023,2081.756358
2/25/2023,11494.8477
2/26/2023,8065.886321
2/27/2023,4090.263538
2/28/2023,7126.08618
3/1/2023,13466.34755
3/2/2023,6092.011321
3/3/2023,6213.770257
3/4/2023,9728.107048
3/5/2023,9210.972549
3/6/2023,3002.360625
3/7/2023,3295.973439
3/8/2023,2802.624481
3/9/2023,7023.478959
3/10/2023,9240.07996
3/11/2023,9863.927972
3/12/2023,10910.77872
3/13/2023,10136.98582
3/14/2023,6479.456551
3/15/2023,11424.11598
3/16/2023,5219.954965
3/17/2023,5638.966286
3/18/2023,11820.03005
3/19/2023,11231.55933
3/20/2023,5887.341554
3/21/2023,5107.035596
3/22/2023,7589.295269
3/23/2023,5920.471843
3/24/2023,7760.464675
3/25/2023,9214.148206
3/26/2023,5549.591492
3/27/2023,6309.861497
3/28/2023,1933.858885
3/29/2023,4322.808901
3/30/2023,10333.67291
3/31/2023,7766.628003
4/1/2023,13690.22026
4/2/2023,3547.795222
4/3/2023,3276.481575
4/4/2023,4108.844125
4/5/2023,6718.726097
4/6/2023,5862.948943
4/7/2023,2288.530771
4/8/2023,8991.060802
4/9/2023,10412.40947
4/10/2023,2856.576525
4/11/2023,9694.801968
4/12/2023,2766.633796
4/13/2023,6551.111119
4/14/2023,9301.910836
4/15/2023,12564.76656
4/16/2023,9506.470749
4/17/2023,5735.934469
4/18/2023,3174.525579
4/19/2023,9042.343676
4/20/2023,4956.083737
4/21/2023,7245.028219
4/22/2023,3214.802234
4/23/2023,10229.5184
4/24/2023,4579.73864
4/25/2023,5102.790259
4/26/2023,7105.789959
4/27/2023,2221.91677
4/28/2023,5025.683063
4/29/2023,8719.163358
4/30/2023,7400.782744
5/1/2023,12834.72403
5/2/2023,2039.411247
5/3/2023,6097.164678
5/4/2023,9328.210704
5/5/2023,2668.616475
5/6/2023,11791.7761
5/7/2023,2608.476763
5/8/2023,4775.813356
5/9/2023,2486.689654
5/10/2023,7088.299394
5/11/2023,7145.416424
5/12/2023,3990.369992
5/13/2023,3775.763736
5/14/2023,4774.191215
5/15/2023,9139.123037
5/16/2023,5327.923407
5/17/2023,3424.025584
5/18/2023,2122.680751
5/19/2023,6723.848128
5/20/2023,11986.10498
5/21/2023,5727.18824
5/22/2023,9292.143706
5/23/2023,2839.409063
5/24/2023,4631.32949
5/25/2023,4252.829995
5/26/2023,2083.68059
5/27/2023,9042.700374
5/28/2023,2700.187355
5/29/2023,9045.17493
5/30/2023,13105.60729
5/31/2023,4511.40713
6/1/2023,5602.054792
6/2/2023,3933.263807
6/3/2023,5445.755572
6/4/2023,7271.181577
6/5/2023,5927.762303
6/6/2023,5064.008682
6/7/2023,7100.064889
6/8/2023,6846.631591
6/9/2023,4354.279987
6/10/2023,7241.305478
6/11/2023,10892.99215
6/12/2023,4216.953592
6/13/2023,6955.025089
6/14/2023,3852.536758
6/15/2023,5358.01904
6/16/2023,8285.34841
6/17/2023,10239.11511
6/18/2023,9550.311804
6/19/2023,4963.244512
6/20/2023,1917.817146
6/21/2023,2461.886665
6/22/2023,6159.189293
6/23/2023,4320.40812
6/24/2023,8690.886392
6/25/2023,9785.109237
6/26/2023,9518.685573
6/27/2023,3404.100884
6/28/2023,4178.38223
6/29/2023,7562.28452
6/30/2023,13469.00496
7/1/2023,5927.58756
7/2/2023,4473.281421
7/3/2023,9061.190217
7/4/2023,8988.452379
7/5/2023,5258.869197
7/6/2023,8860.96901
7/7/2023,9378.237379
7/8/2023,6624.549933
7/9/2023,10229.55026
7/10/2023,3844.161756
7/11/2023,9042.694914
7/12/2023,9155.718062
7/13/2023,7389.377519
7/14/2023,3565.723122
7/15/2023,5822.698117
7/16/2023,4316.554711
7/17/2023,7562.255302
7/18/2023,6840.540165
7/19/2023,6955.549639
7/20/2023,2641.082375
7/21/2023,6500.102164
7/22/2023,7457.382746
7/23/2023,3688.080605
7/24/2023,2565.459141
7/25/2023,4666.851492
7/26/2023,8983.269481
7/27/2023,7169.834288
7/28/2023,3941.298543
7/29/2023,10083.06729
7/30/2023,13497.88645
7/31/2023,3379.613805
8/1/2023,12613.42209
8/2/2023,8162.158517
8/3/2023,6102.892366
8/4/2023,3287.823133
8/5/2023,6099.875671
8/6/2023,7366.449873
8/7/2023,6026.758156
8/8/2023,6661.946071
8/9/2023,9836.624481
8/10/2023,6858.604488
8/11/2023,4192.884625
8/12/2023,7206.768264
8/13/2023,6010.193726
8/14/2023,5869.70893
8/15/2023,9677.209336
8/16/2023,8775.107355
8/17/2023,6094.758916
8/18/2023,7741.028149
8/19/2023,6788.020721
8/20/2023,4745.962225
8/21/2023,5823.262088
8/22/2023,4681.102344
8/23/2023,5762.505663
8/24/2023,5314.504465
8/25/2023,4370.019466
8/26/2023,2321.965731
8/27/2023,4463.624878
8/28/2023,2480.092935
8/29/2023,2469.517821
8/30/2023,9177.790989
8/31/2023,6850.15901
9/1/2023,6822.605919
9/2/2023,2985.787882
9/3/2023,5479.481385
9/4/2023,3473.757842
9/5/2023,7359.241293
9/6/2023,4724.211347
9/7/2023,8478.53933
9/8/2023,3938.642437
9/9/2023,8835.595705
9/10/2023,11057.18336
9/11/2023,8103.125636
9/12/2023,3647.533878
9/13/2023,4234.84527
9/14/2023,5122.128254
9/15/2023,8407.815007
9/16/2023,10558.35378
9/17/2023,8353.49072
9/18/2023,7370.646973
9/19/2023,8686.488854
9/20/2023,8986.505285
9/21/2023,4081.33589
9/22/2023,3693.438252
9/23/2023,7557.003639
9/24/2023,8090.021299
9/25/2023,8232.397711
9/26/2023,5081.914888
9/27/2023,4909.801668
9/28/2023,5782.131066
9/29/2023,7634.687865
9/30/2023,10017.37194
10/1/2023,11363.30407
10/2/2023,3215.508449
10/3/2023,2856.571936
10/4/2023,7553.681154
10/5/2023,8796.848128
10/6/2023,4744.822242
10/7/2023,6445.319348
10/8/2023,9701.368717
10/9/2023,8568.518607
10/10/2023,4280.079515
10/11/2023,2257.577428
10/12/2023,2685.144191
10/13/2023,3736.243334
10/14/2023,5714.190885
10/15/2023,15485.80279
10/16/2023,7052.878734
10/17/2023,5682.172115
10/18/2023,4120.692675
10/19/2023,2555.490581
10/20/2023,3516.777655
10/21/2023,5701.115012
10/22/2023,6976.603306
10/23/2023,4088.241507
10/24/2023,3028.885538
10/25/2023,2987.059154
10/26/2023,7747.363912
10/27/2023,1905.692105
10/28/2023,3494.14531
10/29/2023,5977.017621
10/30/2023,5654.605529
10/31/2023,5864.979433
11/1/2023,3573.652266
11/2/2023,1761.825717
11/3/2023,9451.812446
11/4/2023,5900.635455
11/5/2023,3117.537669
11/6/2023,5405.251142
11/7/2023,2451.992898
11/8/2023,9767.699494
11/9/2023,3434.449068
11/10/2023,4469.200676
11/11/2023,9540.392646
11/12/2023,4063.709449
11/13/2023,9503.313736
11/14/2023,3664.475021
11/15/2023,11373.95644
11/16/2023,3159.443309
11/17/2023,3113.731581
11/18/2023,10404.03691
11/19/2023,10084.84012
11/20/2023,5104.302539
11/21/2023,9192.958627
11/22/2023,5866.132752
11/23/2023,7630.102677
11/24/2023,7674.994073
11/25/2023,6732.38184
11/26/2023,10894.04793
11/27/2023,4327.090368
11/28/2023,9054.984765
11/29/2023,3349.052759
11/30/2023,5606.46462
12/1/2023,11941.07661
12/2/2023,6592.033095
12/3/2023,4400.922036
12/4/2023,2675.551318
12/5/2023,9290.664465
12/6/2023,9624.539592
12/7/2023,4624.555832
12/8/2023,6196.889591
12/9/2023,10973.94386
12/10/2023,9763.609389
12/11/2023,4187.736471
12/12/2023,5861.389722
12/13/2023,6149.230625
12/14/2023,4596.533636
12/15/2023,4295.894842
12/16/2023,9888.013136
12/17/2023,6497.639106
12/18/2023,3704.064572
12/19/2023,5312.717879
12/20/2023,7427.485714
12/21/2023,8102.90397
12/22/2023,5060.957437
12/23/2023,10506.40358
12/24/2023,2281.537361
12/25/2023,3148.099605
12/26/2023,2945.110363
12/27/2023,8097.245546
12/28/2023,5347.237171
12/29/2023,6649.022605
12/30/2023,14571.01842
12/31/2023,3748.387732
1/1/2022,8056.362533
1/2/2022,4414.895851
1/3/2022,6572.515121
1/4/2022,4033.151383
1/5/2022,7963.849502
1/6/2022,2806.392156
1/7/2022,2268.383142
1/8/2022,3849.057991
1/9/2022,3865.072433
1/10/2022,2674.687706
1/11/2022,6076.1665
1/12/2022,7254.756022
1/13/2022,7511.511826
1/14/2022,7413.539942
1/15/2022,13729.60988
1/16/2022,6429.146713
1/17/2022,5189.415256
1/18/2022,1586.664695
1/19/2022,5358.114238
1/20/2022,9357.699782
1/21/2022,9182.540323
1/22/2022,2813.638443
1/23/2022,3162.890625
1/24/2022,5081.526549
1/25/2022,7738.949455
1/26/2022,4264.745255
1/27/2022,3087.924165
1/28/2022,8967.108754
1/29/2022,9184.247255
1/30/2022,9741.500101
1/31/2022,8508.141466
2/1/2022,10032.78643
2/2/2022,6824.119315
2/3/2022,6332.063921
2/4/2022,5125.803961
2/5/2022,4107.085315
2/6/2022,5252.421558
2/7/2022,5447.99276
2/8/2022,1987.18666
2/9/2022,5478.096194
2/10/2022,7705.084892
2/11/2022,7447.909394
2/12/2022,2398.131269
2/13/2022,4459.096836
2/14/2022,8385.869096
2/15/2022,4463.531109
2/16/2022,8972.531288
2/17/2022,9036.205062
2/18/2022,4522.034704
2/19/2022,8121.154291
2/20/2022,8797.915366
2/21/2022,7977.553402
2/22/2022,8512.720744
2/23/2022,4395.331046
2/24/2022,8622.967032
2/25/2022,5082.021531
2/26/2022,8931.730379
2/27/2022,5211.648798
2/28/2022,9556.036914
3/1/2022,7709.026141
3/2/2022,7808.425477
3/3/2022,7016.629131
3/4/2022,1840.605904
3/5/2022,8717.741031
3/6/2022,3428.048629
3/7/2022,7972.497871
3/8/2022,4114.766228
3/9/2022,2127.555483
3/10/2022,5881.61473
3/11/2022,3117.747943
3/12/2022,8248.706716
3/13/2022,11702.10842
3/14/2022,9691.726202
3/15/2022,13609.18985
3/16/2022,4095.538661
3/17/2022,8706.493882
3/18/2022,6557.779771
3/19/2022,6625.646425
3/20/2022,5486.150911
3/21/2022,4222.934846
3/22/2022,4555.728415
3/23/2022,3725.311752
3/24/2022,9844.678175
3/25/2022,4335.451807
3/26/2022,9463.10222
3/27/2022,8749.905783
3/28/2022,6092.636991
3/29/2022,5752.782513
3/30/2022,4163.36674
3/31/2022,3026.66119
4/1/2022,3773.366959
4/2/2022,4229.074527
4/3/2022,3225.359392
4/4/2022,6902.8471
4/5/2022,8945.81269
4/6/2022,3942.424549
4/7/2022,5715.989105
4/8/2022,4215.158812
4/9/2022,4086.524958
4/10/2022,4239.851235
4/11/2022,4268.35289
4/12/2022,6139.725811
4/13/2022,3420.860785
4/14/2022,8381.170707
4/15/2022,15157.5552
4/16/2022,6192.117489
4/17/2022,6968.576071
4/18/2022,6248.394221
4/19/2022,5810.324464
4/20/2022,9167.757523
4/21/2022,5467.811077
4/22/2022,5051.397287
4/23/2022,3476.058322
4/24/2022,11259.03155
4/25/2022,6052.798709
4/26/2022,7627.699318
4/27/2022,5079.651235
4/28/2022,5498.225748
4/29/2022,6711.025357
4/30/2022,4493.43414
5/1/2022,14110.05848
5/2/2022,3683.131937
5/3/2022,1546.834272
5/4/2022,6331.368642
5/5/2022,5056.453718
5/6/2022,9498.820166
5/7/2022,6748.892637
5/8/2022,5951.237424
5/9/2022,4662.048722
5/10/2022,6390.234356
5/11/2022,8787.826898
5/12/2022,9173.477509
5/13/2022,9701.608592
5/14/2022,4572.150856
5/15/2022,17467.25842
5/16/2022,9731.577405
5/17/2022,4864.608363
5/18/2022,6136.979745
5/19/2022,5212.455412
5/20/2022,7217.333158
5/21/2022,6803.264206
5/22/2022,4759.725558
5/23/2022,9861.12641
5/24/2022,7374.558955
5/25/2022,2428.471422
5/26/2022,6933.884281
5/27/2022,6914.47077
5/28/2022,8742.16739
5/29/2022,4933.349327
5/30/2022,14856.60467
5/31/2022,2834.337387
6/1/2022,12064.80581
6/2/2022,8245.882853
6/3/2022,5463.069772
6/4/2022,12376.99565
6/5/2022,7906.349148
6/6/2022,9098.94486
6/7/2022,8723.871473
6/8/2022,7469.219566
6/9/2022,9960.201312
6/10/2022,9145.78861
6/11/2022,5660.333437
6/12/2022,10173.20047
6/13/2022,8329.417959
6/14/2022,3031.180249
6/15/2022,12840.53395
6/16/2022,8312.713482
6/17/2022,7842.525555
6/18/2022,9652.77022
6/19/2022,4934.020307
6/20/2022,3695.389378
6/21/2022,1608.870661
6/22/2022,8534.316707
6/23/2022,6216.842324
6/24/2022,4595.042236
6/25/2022,3752.801298
6/26/2022,4435.247197
6/27/2022,3608.471259
6/28/2022,6565.483311
6/29/2022,5758.092134
6/30/2022,5297.138042
7/1/2022,3974.415735
7/2/2022,10612.76468
7/3/2022,5431.747125
7/4/2022,9048.792402
7/5/2022,7547.971404
7/6/2022,3262.361992
7/7/2022,2939.809802
7/8/2022,2579.728538
7/9/2022,4684.662437
7/10/2022,2777.2464
7/11/2022,5899.194353
7/12/2022,7830.809142
7/13/2022,2266.08075
7/14/2022,9332.226658
7/15/2022,10445.70717
7/16/2022,2407.241851
7/17/2022,7825.386537
7/18/2022,5179.984872
7/19/2022,10142.36397
7/20/2022,9620.926155
7/21/2022,8037.029968
7/22/2022,5354.550201
7/23/2022,9492.152196
7/24/2022,5815.247192
7/25/2022,9569.210627
7/26/2022,5142.435698
7/27/2022,2943.305061
7/28/2022,8982.255254
7/29/2022,2323.084663
7/30/2022,16634.10827
7/31/2022,9864.621159
8/1/2022,14004.36303
8/2/2022,6552.894539
8/3/2022,6125.46753
8/4/2022,7979.439741
8/5/2022,3904.429895
8/6/2022,8664.184895
8/7/2022,10925.19943
8/8/2022,5544.22841
8/9/2022,2511.181405
8/10/2022,10285.93771
8/11/2022,4155.630304
8/12/2022,5323.434492
8/13/2022,12237.95781
8/14/2022,5777.12942
8/15/2022,5976.263016
8/16/2022,5517.204635
8/17/2022,8085.369231
8/18/2022,5944.084753
8/19/2022,10142.8445
8/20/2022,9228.7
8/21/2022,10898.45572
8/22/2022,4945.862973
8/23/2022,3809.941973
8/24/2022,9145.054429
8/25/2022,6968.861944
8/26/2022,7874.636616
8/27/2022,3654.325056
8/28/2022,3056.948305
8/29/2022,8009.30474
8/30/2022,13715.80305
8/31/2022,9289.2867
9/1/2022,4402.668545
9/2/2022,6169.901614
9/3/2022,4150.033013
9/4/2022,11840.5451
9/5/2022,2337.469677
9/6/2022,7392.221782
9/7/2022,10038.96736
9/8/2022,9277.489816
9/9/2022,4016.376035
9/10/2022,5097.932681
9/11/2022,12150.31088
9/12/2022,3173.476368
9/13/2022,9593.543303
9/14/2022,7933.958783
9/15/2022,12967.28455
9/16/2022,8865.806217
9/17/2022,8327.937387
9/18/2022,7868.667029
9/19/2022,4688.010322
9/20/2022,8119.96782
9/21/2022,7820.650505
9/22/2022,7545.081882
9/23/2022,10271.14101
